sample_index,id,sample_id,client_id,sentence_id,primary_accent,clip,audio_duration_sec,direct_runtime_sec,direct_generation_runtime_sec,direct_prepost_overhead_sec,direct_realtime_factor,generated_token_count,generation_limit_reached,runtime_scope,direct_status,direct_error
1150,,spk_0464,,00254ec4d012c064e64c09b6bc4f33b5110f60d296ef06d5f72e4b3541c9cdcc,Filipino,common_voice_en_18674046.mp3,3.888,0.8494105730005685,0.8274396519991569,0.021970921001411625,0.21846979758245078,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1151,,spk_0248,,012daa53ceda4ba17e05442cb24996fa993c9082040a7628b6c49256d6073b8a,Filipino,common_voice_en_598913.mp3,5.784,0.8109135459999379,0.77967094899941,0.031242597000527894,0.1401994374135439,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1152,,spk_0979,,459d1509e77d2a20c558015e8c8952f1ae67a18ffc9a3e5ea54ef458761e8245,Filipino,common_voice_en_579130.mp3,3.696,0.7214677089996258,0.698407383999438,0.02306032500018773,0.19520230221851345,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1153,,spk_0818,,065b70ad34c721129f061c436956123f9d4f8f78cdf8e85a5f835d3c6d3ec9a4,Filipino,common_voice_en_18829193.mp3,5.424,0.726230274000045,0.6970633909986645,0.029166883001380484,0.1338920121681499,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1154,,spk_0900,,837cf960d23500f4fc5cff2b84f3e9a7,Filipino,common_voice_en_17280980.mp3,3.264,0.7666953440002544,0.7468492759999208,0.019846068000333617,0.23489440686282306,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1155,,spk_0555,,273acbea1fc4fb8c3ea9c11f405438796a36fce19daf15bfb44b5900200d9832,Filipino,common_voice_en_19848106.mp3,6.24,0.8707421550006984,0.8371700959996815,0.033572059001016896,0.1395420120193427,17,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1156,,spk_1568,,2cd9a17547dd1a751d9ab55af577d890e06a275d7377b3af49722f201f61255c,Filipino,common_voice_en_568167.mp3,3.84,0.6683730160002597,0.6459284310003568,0.022444584999902872,0.1740554729167343,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1157,,spk_1568,,7b750ea276d1d49deafb8fb72f3dd447228e337de9356a563c20c82712f05cf0,Filipino,common_voice_en_568184.mp3,3.984,0.8005672359995515,0.7777759099990362,0.022791326000515255,0.20094559136534926,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1158,,spk_1030,,0d861c46a379dd3c79ef0de857e1c89fce0a26b28fa7789affb84652a718fcfb,Filipino,common_voice_en_19055624.mp3,7.872,1.075171088999923,1.0290069109996693,0.04616417800025374,0.13658169321645364,24,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1159,,spk_0244,,1ecf9c7cfebecdb80ceef3769e0e3792d0e784ded0e49b9526fb6079f75d6529,Filipino,common_voice_en_19684320.mp3,8.04,1.7369852920000994,1.686558478999359,0.05042681300074037,0.21604294676618155,36,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1160,,spk_0928,,2abcf54bb452600729acca6901964f663326a5e6ab2769ddf5dc6a0a20baf093,Filipino,common_voice_en_19966706.mp3,4.56,0.9795978700003616,0.9397636560006504,0.03983421399971121,0.2148240942983249,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1161,,spk_1287,,1bbd8db6a214881172fa64582dbf44d14a463e5a9daa030cf927ab2c0943b8db,Filipino,common_voice_en_19635928.mp3,5.688,1.514919679999366,1.4654278769994562,0.04949180299990985,0.26633609001395325,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1162,,spk_1280,,5c588f40bbec6fb87a77c233e4f51300530265e4d85505120639ce346cb1e763,Filipino,common_voice_en_620184.mp3,5.304,1.3473980680009845,1.2925017529996694,0.05489631500131509,0.2540343265461886,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1163,,spk_0867,,4deeec36ddf887ef807ce0cfa5194767626a589903ce9bd1f4c50591386431d4,Filipino,common_voice_en_18253989.mp3,3.24,0.6920060649990774,0.670798379000189,0.021207685998888337,0.21358211882687572,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1164,,spk_0464,,001e727b928b3e288050f7df51ebb7b1eb92e9d5359b03c8b88f53842c813444,Filipino,common_voice_en_18674037.mp3,5.376,0.8059302950005076,0.7763136370012944,0.029616657999213203,0.1499126292783682,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1165,,spk_0210,,51bcf6749607c94b04c99afc326ed9862cdb89175c0dc38934adfa33612046b7,Filipino,common_voice_en_17147906.mp3,6.792,1.029642800000147,0.9923474440001883,0.0372953559999587,0.15159640753830197,23,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1166,,spk_1497,,2e4443077d48adf184bd882e6c06d5f1c2a78f30401d7f19b8126931e28137d3,Filipino,common_voice_en_20057322.mp3,3.192,0.8153022149999742,0.7958550680014014,0.019447146998572862,0.25542049342104456,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1167,,spk_1497,,2dba614aa4d0c61fcf82ea59de8cd8ab57f2accc71fe8bb79d202bfe3f882d6c,Filipino,common_voice_en_20040122.mp3,6.144,0.799010102999091,0.7669840739999927,0.032026028999098344,0.13004721728500832,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1168,,spk_0059,,01f6b9d7439c7e61b281931b6da5070f85d141e3df80a9173244230f2881fee4,Filipino,common_voice_en_18715003.mp3,4.944,0.8851632159985456,0.8538493680007377,0.0313138479978079,0.1790378673136217,18,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1169,,spk_1170,,06c6e3952d15b24972b4d86229d21c57a07ac55f266eff428f606a862bd9fb9b,Filipino,common_voice_en_18841277.mp3,4.776,0.8412006389989983,0.8142821120000008,0.02691852699899755,0.17613078706009178,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1170,,spk_1303,,4a654b634c01c43ff0cdf588d068863023eedd5a5005a4472f1686928e8de410,Filipino,common_voice_en_123978.mp3,4.824,0.8198111849997076,0.7940676399994118,0.025743545000295853,0.16994427549745184,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1171,,spk_0375,,74f95b73c2a94663ba3f42c60fb5f2541792e66f478d432819ab5140f3fcb04f,Filipino,common_voice_en_17776195.mp3,3.504,0.693788874999882,0.6725021510010265,0.02128672399885545,0.19799910816206676,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1172,,spk_1568,,388859637688a2b0f23945b1652aa0ae883ddcf924c9eec66a12aed60a3a1d58,Filipino,common_voice_en_568170.mp3,7.32,1.0855828620005923,1.0469120210000256,0.038670841000566725,0.14830366967221206,22,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1173,,spk_0715,,c6e09531c627042202b227b7f7aed41647f7e8b81f683d0a15505d34ee329a6b,Filipino,common_voice_en_131682.mp3,5.448,1.0278170959991257,0.9953002629990806,0.03251683300004515,0.18865952569734318,22,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1174,,spk_0466,,467527b05d677f7de058874f76daadb4e8be6917c2f6596c4f295556e88ab25f,Filipino,common_voice_en_18278186.mp3,3.648,0.8735011249991658,0.849865989999671,0.023635134999494767,0.23944658031775376,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1175,,spk_0555,,26f414d41802fc60cddcaa9ac105ba1c68422811dcea0cef97829f6caef777f2,Filipino,common_voice_en_19843091.mp3,3.432,1.2032706200006942,1.1701474550009152,0.033123164999778965,0.3506033275060298,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1176,,spk_1091,,9b01b2fa7c3fbe7d66aec38c5a2c4dd4,Filipino,common_voice_en_17288934.mp3,4.584,1.1706312469996192,1.1295850509995944,0.04104619600002479,0.2553733086822904,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1177,,spk_0852,,3c654971ef2b2b8a5b811afc8646345e365e77f001044986fcdbe4ea5b8e8db0,Filipino,common_voice_en_17872042.mp3,4.152,1.3099446710002667,1.269293536000987,0.04065113499927975,0.31549727143551703,19,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1178,,spk_0715,,7ec85161440207256c1772653498948ac218a488bcc971e109d56e302da3bcc7,Filipino,common_voice_en_131668.mp3,2.784,0.6982967340009054,0.679063651999968,0.01923308200093743,0.2508249762934287,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1179,,spk_0900,,e35b47d0c2a7c1ee794f8eeb1affb8cb,Filipino,common_voice_en_17281028.mp3,3.84,0.7632038480005576,0.7391352250015188,0.02406862299903878,0.19875100208347857,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1180,,spk_0464,,001a8afab61a2cd53fa0264629438a71d6c2a946fed8e385b194e09ab1390d0d,Filipino,common_voice_en_18674050.mp3,6.936,1.0767161490002763,1.0422864520005533,0.03442969699972309,0.1552358923010779,25,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1181,,spk_1497,,2da2c9d73af5a35291c54fb9417582804c9533b2db9102bbcf983c422aca9654,Filipino,common_voice_en_20040324.mp3,3.744,0.7696982079996815,0.7478502919984749,0.021847916001206613,0.20558178632470123,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1182,,spk_0210,,9e3a0fe63f2da8478b1c91c85a8b5f801a466d98b37aec988b2605b30a82b0ea,Filipino,common_voice_en_17147857.mp3,6.456,1.255823061999763,1.2055390069999703,0.050284054999792716,0.19452030080541557,21,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1183,,spk_0990,,2bfd5e774baa24b308e6748962f977b066182b0a388d46e4eceb385b7146f976,Filipino,common_voice_en_19991925.mp3,7.032,0.9092828150005516,0.8745735609991243,0.034709254001427325,0.12930642989200108,18,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1184,,spk_0818,,0656dad8c967244938865f8da300b0e63224fd0351d60600807f2361e1868c16,Filipino,common_voice_en_18829192.mp3,6.384,0.7582824069995695,0.7250468870006443,0.033235519998925156,0.11877857252499521,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1185,,spk_0030,,aa5a47aae5691bbbb2a979625508dd239d42634d722f28ebb00bf0f668e8817f,Filipino,common_voice_en_18020630.mp3,2.856,0.8657761239992396,0.8434237490000669,0.022352374999172753,0.30314290055995785,17,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1186,,spk_0152,,2d52e410c5e2ffb6a2cd696447e5485d046a34e5b4c56d08383331a46ac22c82,Filipino,common_voice_en_17329589.mp3,4.416,0.7891396989998611,0.7631483200002549,0.02599137899960624,0.17870011299815694,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1187,,spk_0555,,27300054ee33ed65443d067ce5fa60846f5cb115851d028d333fb2633db3511e,Filipino,common_voice_en_19848118.mp3,4.368,0.8335965290007152,0.8093420879995392,0.02425444100117602,0.19084169619979743,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1188,,spk_0464,,001a131a47ded4eec48bb9efa47d5428f065ed30c93e438406aab7c23223ffc3,Filipino,common_voice_en_18673962.mp3,5.76,0.9379038759998366,0.9074847739993857,0.030419102000450948,0.1628305340277494,18,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1189,,spk_0375,,92c01cb828b1dfd53841df073be91cc27d43ff0fb6aa81fc113e9c488eea7df4,Filipino,common_voice_en_17776165.mp3,2.544,0.9973522149994096,0.9653586179992999,0.03199359700010973,0.3920409650154912,9,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1190,,spk_0210,,5c044e3aca8636bb97d91fa12385e8deae2d5cdaa22f4b64069430ada8c33eaa,Filipino,common_voice_en_17147883.mp3,3.432,1.0749704850004491,1.0402270889990177,0.03474339600143139,0.31321983828684413,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1191,,spk_0818,,0614ab572c5c5215a5d529dd21a768e8038ce94b5b9f525bde631d1bd51273ce,Filipino,common_voice_en_18829191.mp3,6.864,1.5974930689990288,1.5393270990007295,0.05816596999829926,0.23273500422480023,21,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1192,,spk_0504,,a4104599633e09610f0da731581d5a9ddb5138718e9865960be99d341c9d643d,Filipino,common_voice_en_181398.mp3,5.376,1.0569366820000141,1.016377227000703,0.04055945499931113,0.19660280543155023,23,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1193,,spk_1002,,09c33ddf21563223f5b68c8a2fa3dd29a8c04fbb23e06018a7062e86cb50121f,Filipino,common_voice_en_18922215.mp3,5.496,0.9828183380013797,0.953443934000461,0.02937440400091873,0.1788242973073835,22,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1194,,spk_1497,,2e649ffc0bff35a9508cb476de8f25899b0a25dcab2d097674695cadd08191ad,Filipino,common_voice_en_20057232.mp3,4.08,0.7002598779999971,0.6776986559998477,0.022561222000149428,0.17163232303921497,11,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1195,,spk_0059,,01f5d3453918466fdf55148178ee1b8e8208386836ab2f2ee5fc0d6fd62bd122,Filipino,common_voice_en_18714976.mp3,6.144,0.9716847560011956,0.9362678589986899,0.03541689700250572,0.15815181575540294,21,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1196,,spk_1170,,06d8af0c41267a8fd492735c254e2bc1127ef41b93c540c673dccc82844f2e5a,Filipino,common_voice_en_18841292.mp3,3.744,0.6904356210015976,0.6682922869986214,0.02214333400297619,0.184411223558119,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1197,,spk_0038,,21c0ecae15ea26b40bfdcc901db07d168dd7db23757f764525e1b84caf9ddeb3,Filipino,common_voice_en_19734816.mp3,7.08,1.0044084840010328,0.9611681499991391,0.04324033400189364,0.14186560508489163,22,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1198,,spk_0030,,9a7ad757bd634cdd4724db3764aea550814d7b875507b9e89c6b1931238ad0bb,Filipino,common_voice_en_18012408.mp3,2.76,0.7236624300003314,0.6999133099998289,0.023749120000502444,0.26219653260881576,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1199,,spk_1170,,06dd20f899e051e02da1dfd6befda3dc6501f9e766a19d540faa25cb30fd6151,Filipino,common_voice_en_18841331.mp3,6.144,0.9698400599991146,0.9361137930009136,0.03372626699820103,0.15785157226548088,21,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1200,,spk_1043,,218a8a092a9850c37eb12b6d5b4c8fea833085c8415c491c3269bc59ec9be45a,Hong Kong English,common_voice_en_17776677.mp3,6.144,1.027225885000007,0.9959641330005979,0.03126175199940917,0.16719171305338656,23,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1201,,spk_1310,,df3c337cd0fc8c91aed58b60513e38b70359bc4678a0484a03cff550080b483d,Hong Kong English,common_voice_en_17751.mp3,3.936,0.7761256889989454,0.7520069909987797,0.02411869800016575,0.19718640472534182,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1202,,spk_0968,,745daf79a6c75bfe5bc7e762a5730cd25c9e304f930f433b0a4323a6fbbb6f4d,Hong Kong English,common_voice_en_675141.mp3,6.504,0.8442574529999547,0.810668756999803,0.033588696000151685,0.12980588145755761,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1203,,spk_0910,,9779704966fb7ad742837c1a6714cd1446977e39eb0fad997b52917c951441bf,Hong Kong English,common_voice_en_17474508.mp3,5.904,1.2245405689991458,1.192265703000885,0.03227486599826079,0.20740863296055992,19,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1204,,spk_0208,,d9a4385dc8e6d5189faf45b25ae4df1dd9283b414543ad0fee1cf4e93c5f1896,Hong Kong English,common_voice_en_161215.mp3,5.064,1.0006532419993164,0.9612992359998316,0.0393540059994848,0.19760135110571017,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1205,,spk_1310,,1b941aa656c79fd3dbb95408f2245bf4e9d80feb83d1b905af65c9e0f181d9b5,Hong Kong English,common_voice_en_17579.mp3,4.08,1.0602111469997908,1.0184156129998883,0.041795533999902545,0.25985567328426246,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1206,,spk_1043,,e81434921a5fd6ee311dde34e626da3e6fec1986fe080445fb3740cdb8786c82,Hong Kong English,common_voice_en_17808891.mp3,2.904,1.1893815389994415,1.1560889320007846,0.03329260699865699,0.40956664566096473,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1207,,spk_1043,,27f414444f6ac145c1679ad0566a7ebfc2a2f26a4eaca96b79e0a53099e51a68,Hong Kong English,common_voice_en_17799196.mp3,3.096,0.7505608490009763,0.730961784000101,0.01959906500087527,0.242429214793597,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1208,,spk_1043,,925511e3873b40e84828733c53c8e8b5f22016ee7679b6a101dacd3eac87da61,Hong Kong English,common_voice_en_17787322.mp3,2.856,0.7368159819998255,0.7183041320004122,0.018511849999413243,0.2579887892156252,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1209,,spk_1501,,b91243d7818613721bfcf7a89f2258e5044377e653b06856bc2460460fcc5c7d,Hong Kong English,common_voice_en_219301.mp3,3.072,0.7306129610005883,0.7110804439998901,0.019532517000698135,0.23782973990904566,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1210,,spk_1314,,0976fa3d5fc9360fa5ab3c542c7d04fe717e084d81c8e1055883878db93fe53e,Hong Kong English,common_voice_en_558046.mp3,4.368,0.8468205579993082,0.8210588879992429,0.02576167000006535,0.19386917536614198,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1211,,spk_1109,,a63346c757ea36e52ab4416a36fe8af0d8c296913d7db3309ce4526736702579,Hong Kong English,common_voice_en_17737897.mp3,1.8,0.9265456129996892,0.9115205549987877,0.015025058000901481,0.5147475627776051,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1212,,spk_0294,,de00587d208c6466d92cf4349ea41e7be187eee83030b9e8f84246d21903538f,Hong Kong English,common_voice_en_100348.mp3,6.432,0.8420532559994172,0.8091890850009804,0.03286417099843675,0.13091624004966063,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1213,,spk_1501,,335c5e548e43fc2a69d8bec4a0b20296ec4228d003b6c4b711834fade11566cc,Hong Kong English,common_voice_en_219253.mp3,3.384,0.6988348569993832,0.6775357859987707,0.021299071000612457,0.20651148256482957,11,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1214,,spk_0208,,4eae4a9b933e2d78dce34a682bf9101342060dda3c1996276fb6aed16c62502c,Hong Kong English,common_voice_en_161210.mp3,3.48,0.6498014329990838,0.6281157970006461,0.021685635998437647,0.1867245497123804,9,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1215,,spk_1314,,8acd1bd683e1036c99064d1edf9adf81f9f7c74a5a510363737bca8724de875b,Hong Kong English,common_voice_en_558110.mp3,2.136,0.6512735849992168,0.6353180949990929,0.015955490000123973,0.30490336376367827,9,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1216,,spk_1043,,2a72f4cf63ef9af635af399589b7405fb765acfcf9d26feef388e7bcc90398c6,Hong Kong English,common_voice_en_17794496.mp3,6.984,0.9662205280001217,0.9295208919993456,0.03669963600077608,0.13834772737687884,20,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1217,,spk_0862,,9601dec324f0880a3cdf31b80b7832dc06dd5f7b0ca7cc47cb587caed9243070,Hong Kong English,common_voice_en_214013.mp3,6.576,0.8431950199992571,0.8088376739997329,0.034357345999524114,0.1282230869828554,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1218,,spk_1017,,81ff0ee3e021781c69bcf47ed657fbef2e4228e611b42ba1d9d390cf22f1e2cb,Hong Kong English,common_voice_en_17461114.mp3,3.12,0.6736026029993809,0.653954313000213,0.0196482899991679,0.21589827019210925,9,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1219,,spk_0694,,05a42d47da0f376d753b76ee25ae6c9f843347a7c452687a5d9576b5da79de5e,Hong Kong English,common_voice_en_18803684.mp3,7.296,1.122126398000546,1.0801905450007325,0.041935852999813505,0.15380021902419763,18,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1220,,spk_1501,,ddc83da088daacd7489f29b8f67ca18628cc4362dc82c509ffd2470d68eb2b41,Hong Kong English,common_voice_en_219313.mp3,3.456,1.1201994630009722,1.0827255450003577,0.0374739180006145,0.3241317890627813,11,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1221,,spk_0294,,06379d7460a79274a74598a398dc3cc88dc217cf48deeafcee6b9bc4531fe27c,Hong Kong English,common_voice_en_100304.mp3,4.632,1.2598209669995413,1.217797129000246,0.04202383799929521,0.27198207404998737,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1222,,spk_1501,,d5101979720042da5df20bbc5c1bf0c2c9b8acacf0976cc34d8ad81759ce25f2,Hong Kong English,common_voice_en_219311.mp3,2.832,0.9166296559997136,0.8830122929994104,0.03361736300030316,0.3236686638417068,8,False,audio_load_to_text_decode_end_to_end_pipeline,success,
